주차,아이템대분류,중분류,소분류,판매량,판매액,정상가환원매출,할인율(%)
200816,셔츠류,남방,무지 셔츠,39,476700,1018200,53.2
200816,셔츠류,남방,변형 셔츠,6894,266700631,275017200,3.0
200816,셔츠류,남방,스트라이프,381,6595800,11875800,44.5
200816,셔츠류,남방,체크,1727,38259091,52284600,26.8
200816,스웨터류,스웨터,기본스웨터,120,2766300,4236000,34.7
200816,스웨터류,스웨터,풀오버스웨터,683,22981000,28283400,18.7
200816,스웨터류,스웨터가디건,가디건,2064,80061680,96667200,17.2
200816,스웨터류,스웨터조끼,조끼,0,0,0,
200816,스포츠웨어류,수영복,수영복,12,308800,597600,48.3
200816,신발,슬리퍼,슬리퍼(신발류),74,775600,1109200,30.1
200816,신발,캔버스화,운동화,60,741200,1828000,59.5
200816,액세서리,액세서리 기타,"와펜,브로찌류",19,374225,376200,0.5
200816,여성언더웨어,여성팬티,삼각팬티,24,72000,187200,61.5
200816,외의류,점퍼,다운점퍼,-6,-270000,-540000,50.0
200816,외의류,점퍼,일반점퍼,1198,59394564,75886400,21.7
200816,외의류,점퍼,패딩점퍼,16,794800,1589600,50.0
200816,외의류,코트,모직코트,0,0,0,
200816,치마류,스커트,다이마루스커트,1475,40252435,44279000,9.1
200816,치마류,스커트,데님스커트,302,13979600,13979600,0.0
200816,치마류,스커트,스커트짧은형,2734,114985286,121797200,5.6
200816,치마류,스커트,우븐스커트,24,507600,1015200,50.0
200816,치마류,원피스,우븐나시원피스,260,15281400,15508000,1.5
200816,치마류,원피스,원피스(니트),209,5821500,8658200,32.8
200816,티셔츠류,긴팔티셔츠,무지긴팔티,4807,47840240,57767600,17.2
200816,티셔츠류,긴팔티셔츠,변형긴팔티,5773,130815029,153029400,14.5
200816,티셔츠류,긴팔티셔츠,스트라이프긴팔티,921,19835400,31045800,36.1
200816,티셔츠류,나시형티셔츠,민소매티,35033,445798920,547320400,18.5
200816,티셔츠류,런닝형티셔츠,무지반팔티,8883,78399260,79814800,1.8
200816,티셔츠류,런닝형티셔츠,변형반팔티,32834,596482567,698018200,14.5
200816,티셔츠류,런닝형티셔츠,전사반팔티,118740,1933001595,2173344000,11.1
200816,티셔츠류,맨투맨,맨투맨변형,14488,491572014,593556400,17.2
200816,티셔츠류,반팔티셔츠,무지폴로티,22464,310045600,353941200,12.4
200816,티셔츠류,반팔티셔츠,변형폴로티,16058,433538235,452990400,4.3
200816,패션잡화,가방,가방,1268,28250920,28604400,1.2
200816,패션잡화,모자,모자,1205,21267050,21347000,0.4
200816,패션잡화,벨트,벨트,672,20326484,20581600,1.2
200816,패션잡화,양말,양말,1424,13190000,13215200,0.2
200816,패션잡화,"우비,우산",우산,3,21000,29400,28.6
200816,패션잡화,장갑,장갑,-2,-14000,-27600,49.3
200816,패션잡화,패브릭잡화,목도리(머플러),531,5208300,5251800,0.8
200817,바지류,바지,다이마루바지,7853,217756408,225535400,3.4
200817,바지류,바지,반바지,27265,597972000,613083000,2.5
200817,바지류,바지,변형바지,5452,244249784,270156400,9.6
200817,바지류,청바지,청바지,10293,455414130,571341400,20.3
200817,셔츠류,남방,무지 셔츠,41,470700,1033800,54.5
200817,셔츠류,남방,변형 셔츠,6080,231433168,241138000,4.0
200817,셔츠류,남방,스트라이프,198,3310800,5834400,43.3
200817,셔츠류,남방,체크,2071,52989168,64045800,17.3
200817,스웨터류,스웨터,기본스웨터,108,3866400,3866400,0.0
200817,스웨터류,스웨터,풀오버스웨터,454,14683916,18849200,22.1
200817,스웨터류,스웨터가디건,가디건,1512,61276104,68447600,10.5
200817,스웨터류,스웨터조끼,조끼,9,180000,322200,44.1
200817,스포츠웨어류,수영복,수영복,32,637800,1433600,55.5
200817,신발,슬리퍼,슬리퍼(신발류),26,276400,398800,30.7
200817,신발,캔버스화,운동화,88,1022800,2422400,57.8
200817,액세서리,액세서리 기타,"와펜,브로찌류",6,118800,118800,0.0
200817,여성언더웨어,여성팬티,삼각팬티,-24,-72000,-187200,61.5
200817,외의류,점퍼,다운점퍼,0,0,0,
200817,외의류,점퍼,일반점퍼,816,43731560,54339600,19.5
200817,외의류,점퍼,패딩점퍼,0,0,0,
200817,외의류,코트,모직코트,2,78000,191600,59.3
200817,치마류,스커트,다이마루스커트,1327,38488637,42216600,8.8
200817,치마류,스커트,데님스커트,264,11816986,11827200,0.1
200817,치마류,스커트,스커트짧은형,3116,129138621,134544800,4.0
200817,치마류,스커트,우븐스커트,24,507600,1015200,50.0
200817,치마류,원피스,우븐나시원피스,486,18476704,25542800,27.7
200817,치마류,원피스,원피스(니트),702,18295000,23515600,22.2
200817,티셔츠류,긴팔티셔츠,무지긴팔티,4291,42423825,52872800,19.8
200817,티셔츠류,긴팔티셔츠,변형긴팔티,4956,101386273,129082800,21.5
200817,티셔츠류,긴팔티셔츠,스트라이프긴팔티,1124,21572000,37635200,42.7
200817,티셔츠류,나시형티셔츠,민소매티,27487,356039820,439929600,19.1
200817,티셔츠류,런닝형티셔츠,무지반팔티,6732,58885238,60584800,2.8
200817,티셔츠류,런닝형티셔츠,변형반팔티,27822,519771077,610983600,14.9
200817,티셔츠류,런닝형티셔츠,전사반팔티,99981,1590358616,1814611800,12.4
200817,티셔츠류,맨투맨,맨투맨변형,14781,484800433,641211800,24.4
200817,티셔츠류,반팔티셔츠,무지폴로티,20085,272384475,316665000,14.0
200817,티셔츠류,반팔티셔츠,변형폴로티,14775,404036240,419983000,3.8
200817,패션잡화,가방,가방,1127,25849813,26162600,1.2
200817,패션잡화,모자,모자,1368,24716488,25130400,1.6
200817,패션잡화,벨트,벨트,573,16149968,17116400,5.6
200817,패션잡화,양말,양말,1452,13261893,13354000,0.7
200817,패션잡화,패브릭잡화,목도리(머플러),916,16351660,16756800,2.4
200818,바지류,바지,다이마루바지,28124,320532935,660239200,51.5
200818,바지류,바지,마바지,0,0,0,
200818,바지류,바지,반바지,56169,1147146231,1459478600,21.4
200818,바지류,바지,변형바지,72319,580145418,3324838200,82.6
200818,바지류,청바지,청바지,47037,653024594,2113326600,69.1
200818,셔츠류,남방,나시,16071,29133584,364169800,92.0
200818,셔츠류,남방,무지 셔츠,2192,2522400,43593600,94.2
200818,셔츠류,남방,변형 셔츠,34004,380312807,1135699200,66.5
200818,셔츠류,남방,스트라이프,11066,27436432,315844800,91.3
200818,셔츠류,남방,체크,25828,106463650,695054400,84.7
200818,스웨터류,스웨터,기본스웨터,58271,90999086,1387629800,93.4
200818,스웨터류,스웨터,풀오버스웨터,49845,106585426,1633549000,93.5
200818,스웨터류,스웨터가디건,가디건,10734,66577308,429420600,84.5
200818,스웨터류,스웨터조끼,조끼,252,451080,9021600,95.0
200818,스포츠웨어류,수영복,수영복,34,698000,1673200,58.3
200818,신발,슬리퍼,슬리퍼(신발류),152,790400,2281600,65.4
200818,신발,캔버스화,운동화,43,572800,1121400,48.9
200818,액세서리,액세서리 기타,"와펜,브로찌류",27,534600,534600,0.0
200818,여성언더웨어,여성팬티,삼각팬티,8,24000,62400,61.5
200818,외의류,점퍼,"가죽점퍼,무스탕",6,38400,768000,95.0
200818,외의류,점퍼,다운점퍼,156,622440,12448800,95.0
200818,외의류,점퍼,일반점퍼,35922,126827368,2034146000,93.8
200818,외의류,점퍼,패딩점퍼,293,1352260,19771400,93.2
200818,외의류,코트,모직코트,9,-409350,105000,489.9
200818,치마류,스커트,다이마루스커트,20747,97364342,554798600,82.5
200818,치마류,스커트,데님스커트,754,31557680,31689200,0.4
200818,치마류,스커트,스커트짧은형,26553,255458552,1003541400,74.5
200818,치마류,스커트,우븐스커트,24,527600,1055200,50.0
200818,치마류,원피스,우븐나시원피스,3767,35161938,159446600,77.9
200818,치마류,원피스,원피스(니트),20234,94659970,613897200,84.6
200818,티셔츠류,긴팔티셔츠,무지긴팔티,70896,67068390,742567800,91.0
200818,티셔츠류,긴팔티셔츠,변형긴팔티,53561,125449484,1133082800,88.9
200818,티셔츠류,긴팔티셔츠,스트라이프긴팔티,618,12130800,20396400,40.5
200818,티셔츠류,나시형티셔츠,민소매티,221028,701066260,3234572400,78.3
200818,티셔츠류,런닝형티셔츠,무지반팔티,82747,105584116,614477200,82.8
200818,티셔츠류,런닝형티셔츠,변형반팔티,181694,999691478,3199857200,68.8
200818,티셔츠류,런닝형티셔츠,전사반팔티,334574,2574869833,4613902200,44.2
200818,티셔츠류,맨투맨,가디건(다이마루),20,25800,516000,95.0
200818,티셔츠류,맨투맨,맨투맨무지,783,1003170,20063400,95.0
200818,티셔츠류,맨투맨,맨투맨변형,57050,415140523,1650000000,74.8
200818,티셔츠류,반팔티셔츠,무지폴로티,36625,349841004,538907000,35.1
200818,티셔츠류,반팔티셔츠,변형폴로티,37912,771060291,1036543600,25.6
200818,패션잡화,가방,가방,1101,26104928,26209800,0.4
200818,패션잡화,모자,모자,1511,27307241,27529800,0.8
200818,패션잡화,벨트,벨트,838,25063714,25130400,0.3
200818,패션잡화,양말,양말,9509,19979460,43442200,54.0
200818,패션잡화,장갑,장갑,0,0,0,
200818,패션잡화,패브릭잡화,목도리(머플러),1049,17887580,18028200,0.8
200819,바지류,바지,다이마루바지,8903,251641829,258329400,2.6
200819,바지류,바지,반바지,47877,1140093999,1158434600,1.6
200819,바지류,바지,변형바지,7677,361075339,382718200,5.7
200819,바지류,청바지,청바지,10185,516100283,600069000,14.0
200819,셔츠류,남방,나시,18,270000,464400,41.9
200819,셔츠류,남방,무지 셔츠,70,840000,1806000,53.5
200819,셔츠류,남방,변형 셔츠,6689,259392754,270368200,4.1
200819,셔츠류,남방,스트라이프,127,1749600,3820600,54.2
200819,셔츠류,남방,체크,73,36554236,11107400,-229.1
200819,스웨터류,스웨터,기본스웨터,160,2420000,5088000,52.4
200819,스웨터류,스웨터,풀오버스웨터,749,24701360,28140200,12.2
200819,스웨터류,스웨터가디건,가디건,1002,42324494,44691600,5.3
200819,스포츠웨어류,수영복,수영복,476,7723400,20424800,62.2
200819,신발,슬리퍼,슬리퍼(신발류),96,724000,1636800,55.8
200819,신발,캔버스화,운동화,56,612800,1508800,59.4
200819,액세서리,액세서리 기타,"와펜,브로찌류",33,605100,623400,2.9
200819,외의류,점퍼,"가죽점퍼,무스탕",-162,-6318000,-19624800,67.8
200819,외의류,점퍼,다운점퍼,173,3567000,14399200,75.2
200819,외의류,점퍼,일반점퍼,430,18314600,26399400,30.6
200819,외의류,점퍼,패딩점퍼,-34,-1448000,-3042400,52.4
200819,외의류,코트,모직코트,-27,-783000,-2154600,63.7
200819,치마류,스커트,다이마루스커트,2023,63397541,67329400,5.8
200819,치마류,스커트,데님스커트,878,35873614,35904400,0.1
200819,치마류,스커트,스커트짧은형,3400,142206404,149170000,4.7
200819,치마류,스커트,우븐스커트,34,716600,1433200,50.0
200819,치마류,원피스,우븐나시원피스,382,19466988,22163600,12.2
200819,치마류,원피스,원피스(니트),1724,47250809,53597200,11.8
200819,티셔츠류,긴팔티셔츠,무지긴팔티,2270,22800300,27754000,17.8
200819,티셔츠류,긴팔티셔츠,변형긴팔티,2739,51151754,70332200,27.3
200819,티셔츠류,긴팔티셔츠,스트라이프긴팔티,214,4238800,7187200,41.0
200819,티셔츠류,나시형티셔츠,민소매티,31541,432664985,510621800,15.3
200819,티셔츠류,런닝형티셔츠,무지반팔티,8890,77971182,80112400,2.7
200819,티셔츠류,런닝형티셔츠,변형반팔티,43083,845832320,978666400,13.6
200819,티셔츠류,런닝형티셔츠,전사반팔티,120656,2045237887,2196865800,6.9
200819,티셔츠류,맨투맨,맨투맨무지,46,414000,910800,54.5
200819,티셔츠류,맨투맨,맨투맨변형,7063,228442176,274043400,16.6
200819,티셔츠류,반팔티셔츠,무지폴로티,29515,446309345,466211000,4.3
200819,티셔츠류,반팔티셔츠,변형폴로티,28026,791630647,808212800,2.1
200819,패션잡화,가방,가방,897,21887756,21984600,0.4
200819,패션잡화,모자,모자,3067,34038772,56238600,39.5
200819,패션잡화,벨트,벨트,785,23279814,23479000,0.8
200819,패션잡화,양말,양말,1257,11798911,11824200,0.2
200819,패션잡화,"우비,우산",우산,7,49000,68600,28.6
200819,패션잡화,패브릭잡화,목도리(머플러),735,14221644,14601000,2.6
200820,바지류,바지,다이마루바지,8294,239373451,247789200,3.4
200820,바지류,바지,반바지,34241,812132249,834065800,2.6
200820,바지류,바지,변형바지,6200,296198385,313319200,5.5
200820,바지류,청바지,청바지,10874,500077332,608077200,17.8
200820,셔츠류,남방,나시,234,6973200,6973200,0.0
200820,셔츠류,남방,무지 셔츠,10,120000,258000,53.5
200820,셔츠류,남방,변형 셔츠,4922,194056501,198959600,2.5
200820,셔츠류,남방,스트라이프,172,2695700,5089600,47.0
200820,셔츠류,남방,체크,1347,33906312,39854600,14.9
200820,스웨터류,스웨터,기본스웨터,362,5462000,11627600,53.0
200820,스웨터류,스웨터,풀오버스웨터,294,12657884,12111200,-4.5
200820,스웨터류,스웨터가디건,가디건,513,22622654,19543400,-15.8
200820,스포츠웨어류,수영복,수영복,573,10531600,24305400,56.7
200820,신발,슬리퍼,슬리퍼(신발류),1306,12079500,15735800,23.2
200820,신발,캔버스화,운동화,120,1493600,3176000,53.0
200820,액세서리,액세서리 기타,"와펜,브로찌류",-5,-99000,-99000,0.0
200820,외의류,점퍼,다운점퍼,111,3549000,14128800,74.9
200820,외의류,점퍼,일반점퍼,316,16472200,19871400,17.1
200820,외의류,점퍼,패딩점퍼,-19,-883400,-1871800,52.8
200820,외의류,코트,모직코트,98,3822000,9772400,60.9
200820,치마류,스커트,다이마루스커트,1299,39794900,41714200,4.6
200820,치마류,스커트,데님스커트,668,27098400,27166400,0.3
200820,치마류,스커트,스커트짧은형,2428,101179400,105794400,4.4
200820,치마류,스커트,우븐스커트,54,1124600,2249200,50.0
200820,치마류,원피스,우븐나시원피스,388,16093040,21322400,24.5
200820,치마류,원피스,원피스(니트),1656,43138807,52692800,18.1
200820,티셔츠류,긴팔티셔츠,무지긴팔티,1088,13868400,13944400,0.5
200820,티셔츠류,긴팔티셔츠,변형긴팔티,1892,39776699,49171600,19.1
200820,티셔츠류,긴팔티셔츠,스트라이프긴팔티,218,4228400,7756400,45.5
200820,티셔츠류,나시형티셔츠,민소매티,30106,400161111,493260800,18.9
200820,티셔츠류,런닝형티셔츠,무지반팔티,9864,71109460,89461600,20.5
200820,티셔츠류,런닝형티셔츠,변형반팔티,36966,744875627,860070800,13.4
200820,티셔츠류,런닝형티셔츠,전사반팔티,88792,1451687709,1601812800,9.4
200820,티셔츠류,맨투맨,맨투맨변형,5101,182762464,209749800,12.9
200820,티셔츠류,반팔티셔츠,무지폴로티,18400,270779400,289940000,6.6
200820,티셔츠류,반팔티셔츠,변형폴로티,19293,547091038,557835400,1.9
200820,패션잡화,가방,가방,660,17423600,17620000,1.1
200820,패션잡화,모자,모자,1506,23703459,27130800,12.6
200820,패션잡화,벨트,벨트,611,16406944,17368800,5.5
200820,패션잡화,양말,양말,1126,10940576,10978800,0.3
200820,패션잡화,"우비,우산",우산,33,231000,323400,28.6
200820,패션잡화,패브릭잡화,목도리(머플러),643,11793800,11842400,0.4
200821,바지류,바지,다이마루바지,5675,161878351,169735000,4.6
200821,바지류,바지,반바지,38319,863049684,882992200,2.3
200821,바지류,바지,변형바지,4914,294436578,331942800,11.3
200821,바지류,청바지,청바지,7122,457428331,464775600,1.6
200821,생활잡화,"문구,완구류",종이류,12,60000,117600,49.0
200821,셔츠류,남방,나시,651,19435896,19423800,-0.1
200821,셔츠류,남방,무지 셔츠,-3,-66000,-113400,41.8
200821,셔츠류,남방,변형 셔츠,-348,186771567,29917600,-524.3
200821,셔츠류,남방,스트라이프,1463,5115610,43627400,88.3
200821,셔츠류,남방,체크,-297,33341872,-1122600,3070.1
200821,스웨터류,스웨터,기본스웨터,-20888,-31123120,-622462400,95.0
200821,스웨터류,스웨터,풀오버스웨터,719,21461604,30154200,28.8
200821,스웨터류,스웨터가디건,가디건,885,28675416,40449000,29.1
200821,스포츠웨어류,수영복,수영복,213,4013000,8917400,55.0
200821,신발,슬리퍼,슬리퍼(신발류),1761,18324816,19696800,7.0
200821,신발,캔버스화,운동화,44,1819600,3191200,43.0
200821,액세서리,액세서리 기타,"와펜,브로찌류",15,345400,337000,-2.5
200821,외의류,점퍼,다운점퍼,-296,-7032000,-18694400,62.4
200821,외의류,점퍼,일반점퍼,729,6840721,54960600,87.6
